epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
125,25901.7,0.53135,0.30028,0.8374,0.89637,0.84933,0.88963,0.58785,1.16055,0.62245,1.08305,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,26109.6,0.52668,0.29839,0.83589,0.89568,0.84974,0.88921,0.58802,1.16005,0.62307,1.08314,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,26317.6,0.52937,0.30139,0.83591,0.8957,0.84974,0.88891,0.58756,1.16049,0.62346,1.08363,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,26525.3,0.52305,0.29937,0.83603,0.89355,0.85029,0.88828,0.5879,1.16079,0.62386,1.08381,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,26731.7,0.51271,0.29249,0.83207,0.89504,0.85006,0.88776,0.58748,1.16085,0.62365,1.08436,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,26938.1,0.50543,0.29076,0.83112,0.89552,0.84927,0.88796,0.58732,1.16117,0.62531,1.08474,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,27144.9,0.50418,0.28875,0.83037,0.8948,0.84847,0.88773,0.58719,1.1616,0.62672,1.08521,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,27351.7,0.49945,0.28796,0.82975,0.89473,0.84816,0.88723,0.58759,1.16172,0.62736,1.08586,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,27558.2,0.49783,0.286,0.83071,0.89445,0.84753,0.88659,0.58729,1.16187,0.6271,1.08621,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,27764.8,0.49813,0.28779,0.82942,0.89404,0.84753,0.88643,0.58707,1.16193,0.62792,1.08668,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,27971.1,0.48761,0.28128,0.82701,0.89345,0.8472,0.88611,0.58667,1.16192,0.62828,1.08715,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,28177.7,0.48388,0.28306,0.82717,0.89373,0.84616,0.88643,0.58668,1.16181,0.62824,1.08743,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
